Genome A	Genes in A	Genome B	Genes in B	# orthologous genes	Mean AAI	Std AAI	Orthologous fraction (OF)
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_002693285.1_ASM269328v1_genomic_prodigal_proteins	2440	1340	78.64	12.10	54.92
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_001631935.1_ASM163193v1_genomic_prodigal_proteins	3526	1849	88.94	9.75	69.38
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_002151525.1_ASM215152v1_genomic_prodigal_proteins	1628	840	63.09	14.48	51.60
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_000153065.1_ASM15306v1_genomic_prodigal_proteins	2704	1373	73.06	13.22	51.52
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_001693295.1_ASM169329v1_genomic_prodigal_proteins	3183	734	53.34	12.77	27.54
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_003209005.1_ASM320900v1_genomic_prodigal_proteins	2548	1595	90.18	10.07	62.60
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_002017915.1_ASM201791v1_genomic_prodigal_proteins	623	244	62.79	13.84	39.17
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_900047545.1_m9_genomic_prodigal_proteins	1575	661	60.30	13.22	41.97
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_001632105.1_ASM163210v1_genomic_prodigal_proteins	3521	1870	88.82	9.94	70.17
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_004212765.1_ASM421276v1_genomic_prodigal_proteins	1162	621	69.41	13.92	53.44
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_002685515.1_ASM268551v1_genomic_prodigal_proteins	1286	808	93.19	8.63	62.83
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_003209135.1_ASM320913v1_genomic_prodigal_proteins	1719	738	67.70	14.59	42.93
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_003210335.1_ASM321033v1_genomic_prodigal_proteins	942	502	88.89	13.19	53.29
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_000515235.1_ASM51523v1_genomic_prodigal_proteins	2873	1412	69.31	14.30	52.98
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_003523965.1_ASM352396v1_genomic_prodigal_proteins	1735	550	61.67	13.41	31.70
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_002684175.1_ASM268417v1_genomic_prodigal_proteins	1819	799	68.29	13.58	43.93
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_900473965.1_UW179A_genomic_prodigal_proteins	3383	1871	88.93	10.02	70.21
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_003209555.1_ASM320955v1_genomic_prodigal_proteins	908	356	64.31	14.85	39.21
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_003210495.1_ASM321049v1_genomic_prodigal_proteins	1134	666	88.56	12.58	58.73
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	GCA_003210475.1_ASM321047v1_genomic_prodigal_proteins	1514	922	88.34	12.57	60.90
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003210565.1_ASM321056v1_genomic_prodigal_proteins	836	300	55.88	13.77	35.89
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003211535.1_ASM321153v1_genomic_prodigal_proteins	2412	935	55.98	12.92	38.76
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000230675.2_ASM23067v1_genomic_prodigal_proteins	2998	1218	55.52	13.24	44.65
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002252625.1_ASM225262v1_genomic_prodigal_proteins	3600	1356	56.40	13.25	49.71
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000012625.1_ASM1262v1_genomic_prodigal_proteins	2892	1215	55.84	13.31	44.54
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003331765.1_ASM333176v1_genomic_prodigal_proteins	2019	1021	55.43	12.78	50.57
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_900473935.1_UW105_genomic_prodigal_proteins	2923	1215	55.47	13.18	44.54
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002168155.1_ASM216815v1_genomic_prodigal_proteins	2361	1117	55.98	12.78	47.31
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003211275.1_ASM321127v1_genomic_prodigal_proteins	2168	767	55.29	13.04	35.38
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003331225.1_ASM333122v1_genomic_prodigal_proteins	2113	1053	56.45	13.09	49.83
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002252635.1_ASM225263v1_genomic_prodigal_proteins	3011	1355	56.48	13.33	49.67
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_900473895.1_N32_genomic_prodigal_proteins	2509	1201	56.00	13.11	47.87
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003208975.1_ASM320897v1_genomic_prodigal_proteins	1804	637	55.23	12.95	35.31
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003011125.1_ASM301112v1_genomic_prodigal_proteins	3076	1170	55.50	12.90	42.89
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_900177365.1_IMG-taxon_2708742537_annotated_assembly_genomic_prodigal_proteins	3310	1478	59.54	12.87	54.18
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003211205.1_ASM321120v1_genomic_prodigal_proteins	2288	926	55.38	13.18	40.47
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_900474185.1_UW69_genomic_prodigal_proteins	2629	1205	55.78	13.21	45.83
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins	2134	919	55.05	13.00	43.06
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003539795.1_ASM353979v1_genomic_prodigal_proteins	2284	901	54.46	12.52	39.45
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003210815.1_ASM321081v1_genomic_prodigal_proteins	2087	758	55.01	12.66	36.32
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_900473955.1_GEYO_genomic_prodigal_proteins	2674	1175	55.47	13.08	43.94
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	1673	660	54.90	13.00	39.45
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000014585.1_ASM1458v1_genomic_prodigal_proteins	2879	1204	55.51	13.27	44.13
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000317085.1_ASM31708v1_genomic_prodigal_proteins	3673	1360	57.14	12.55	49.85
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002172045.1_ASM217204v1_genomic_prodigal_proteins	1670	728	56.13	13.00	43.59
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003208815.1_ASM320881v1_genomic_prodigal_proteins	1352	452	54.79	13.13	33.43
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000153825.1_ASM15382v1_genomic_prodigal_proteins	2811	1228	55.92	13.24	45.01
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002760475.1_ASM276047v1_genomic_prodigal_proteins	2647	1210	57.59	12.14	45.71
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	2665	851	55.27	12.98	31.93
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003846445.1_ASM384644v1_genomic_prodigal_proteins	2740	2338	90.17	8.20	85.70
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002170705.1_ASM217070v1_genomic_prodigal_proteins	1392	653	55.86	12.44	46.91
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003210535.1_ASM321053v1_genomic_prodigal_proteins	1257	456	54.31	12.76	36.28
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002760375.1_ASM276037v1_genomic_prodigal_proteins	2702	1212	57.58	12.13	44.86
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003211455.1_ASM321145v1_genomic_prodigal_proteins	1186	419	55.25	13.57	35.33
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_001632165.1_ASM163216v1_genomic_prodigal_proteins	2830	1190	55.56	13.04	43.62
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_004332405.1_ASM433240v1_genomic_prodigal_proteins	2437	1222	56.06	13.25	50.14
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_900473975.1_N26_genomic_prodigal_proteins	2454	1183	56.09	13.18	48.21
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000063505.1_ASM6350v1_genomic_prodigal_proteins	2558	1231	55.74	13.27	48.12
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	1116	55.31	13.12	45.16
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002691345.1_ASM269134v1_genomic_prodigal_proteins	2078	952	54.60	12.47	45.81
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002252665.1_ASM225266v1_genomic_prodigal_proteins	2771	1276	56.62	13.21	46.77
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_900474015.1_UW106_genomic_prodigal_proteins	2762	1205	55.70	13.19	44.17
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000715475.1_ASM71547v1_genomic_prodigal_proteins	3299	1467	59.46	12.94	53.78
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_001628295.1_ASM162829v1_genomic_prodigal_proteins	2145	1093	55.91	12.90	50.96
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003208775.1_ASM320877v1_genomic_prodigal_proteins	1808	686	55.78	13.28	37.94
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003208915.1_ASM320891v1_genomic_prodigal_proteins	1208	423	55.53	13.04	35.02
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002172935.1_ASM217293v1_genomic_prodigal_proteins	1996	936	55.28	12.80	46.89
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_004209775.1_ASM420977v1_genomic_prodigal_proteins	2798	1272	55.84	13.31	46.63
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000153805.1_ASM15380v1_genomic_prodigal_proteins	2517	1180	55.55	13.08	46.88
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003283205.1_ASM328320v1_genomic_prodigal_proteins	274	48	57.20	14.95	17.52
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_900473925.1_N5_genomic_prodigal_proteins	2417	1168	56.04	13.09	48.32
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003211015.1_ASM321101v1_genomic_prodigal_proteins	2128	867	54.86	12.83	40.74
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000013205.1_ASM1320v1_genomic_prodigal_proteins	2750	1231	57.47	12.13	45.12
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003957805.1_ASM395780v1_genomic_prodigal_proteins	2887	2559	98.98	3.19	93.80
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_001693255.1_ASM169325v1_genomic_prodigal_proteins	3177	1480	59.61	12.83	54.25
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003210385.1_ASM321038v1_genomic_prodigal_proteins	286	145	56.23	13.68	50.70
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002356215.1_ASM235621v1_genomic_prodigal_proteins	2953	1485	59.67	12.83	54.44
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002760445.1_ASM276044v1_genomic_prodigal_proteins	2661	1212	57.64	12.10	45.55
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003210315.1_ASM321031v1_genomic_prodigal_proteins	1815	703	55.24	13.39	38.73
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002724845.1_ASM272484v1_genomic_prodigal_proteins	1589	854	55.43	12.85	53.74
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003211035.1_ASM321103v1_genomic_prodigal_proteins	530	215	54.51	12.52	40.57
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_001521855.1_ASM152185v1_genomic_prodigal_proteins	3144	1497	59.56	12.83	54.88
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000737535.1_ASM73753v1_genomic_prodigal_proteins	3013	1216	55.74	13.28	44.57
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000586015.1_SynSpo.0_genomic_prodigal_proteins	1907	784	56.59	13.10	41.11
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003149585.1_ASM314958v1_genomic_prodigal_proteins	2600	1278	56.55	13.13	49.15
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000013225.1_ASM1322v1_genomic_prodigal_proteins	2844	1238	57.42	12.26	45.38
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000332275.1_ASM33227v1_genomic_prodigal_proteins	4564	1362	57.09	12.28	49.93
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002252675.1_ASM225267v1_genomic_prodigal_proteins	3295	1346	56.57	13.37	49.34
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000737575.1_ASM73757v1_genomic_prodigal_proteins	2662	1206	56.06	13.34	45.30
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003331245.1_ASM333124v1_genomic_prodigal_proteins	2021	987	55.60	12.88	48.84
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_001007625.1_ASM100762v1_genomic_prodigal_proteins	2478	894	55.91	12.77	36.08
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_001007635.1_ASM100763v1_genomic_prodigal_proteins	2333	927	55.64	12.66	39.73
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000179255.1_ASM17925v1_genomic_prodigal_proteins	2729	1237	56.42	13.05	45.34
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_001885215.1_ASM188521v1_genomic_prodigal_proteins	2897	1291	56.11	12.91	47.32
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000153045.1_ASM15304v1_genomic_prodigal_proteins	3242	1341	56.48	13.18	49.16
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002018045.1_ASM201804v1_genomic_prodigal_proteins	1559	786	56.41	12.58	50.42
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000012505.1_ASM1250v1_genomic_prodigal_proteins	2461	1173	55.77	13.02	47.66
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003210375.1_ASM321037v1_genomic_prodigal_proteins	2155	874	55.21	13.06	40.56
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_004332415.1_ASM433241v1_genomic_prodigal_proteins	2408	1227	55.95	13.19	50.96
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_900474045.1_N19_genomic_prodigal_proteins	2484	1180	55.98	13.03	47.50
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_001628325.1_ASM162832v1_genomic_prodigal_proteins	2129	1077	55.73	12.82	50.59
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002760415.1_ASM276041v1_genomic_prodigal_proteins	2670	1217	57.52	12.15	45.58
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002754935.1_ASM275493v1_genomic_prodigal_proteins	2664	1334	60.20	12.80	50.08
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002171685.2_ASM217168v2_genomic_prodigal_proteins	811	482	56.07	12.57	59.43
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000737595.1_ASM73759v1_genomic_prodigal_proteins	2774	1228	55.81	13.25	45.01
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003331785.1_ASM333178v1_genomic_prodigal_proteins	2125	1089	55.49	13.03	51.25
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000153285.1_ASM15328v1_genomic_prodigal_proteins	2746	1239	55.75	13.36	45.42
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003210705.1_ASM321070v1_genomic_prodigal_proteins	2244	866	55.02	13.05	38.59
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000019485.1_ASM1948v1_genomic_prodigal_proteins	3233	1499	59.47	12.87	54.95
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003283055.1_ASM328305v1_genomic_prodigal_proteins	482	41	51.88	15.67	8.51
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000010065.1_ASM1006v1_genomic_prodigal_proteins	2691	2632	99.81	0.71	97.81
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000316685.1_ASM31668v1_genomic_prodigal_proteins	3706	1516	59.55	13.03	55.57
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000063525.1_ASM6352v1_genomic_prodigal_proteins	2540	1229	56.70	13.20	48.39
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002760395.1_ASM276039v1_genomic_prodigal_proteins	2661	1199	57.64	12.11	45.06
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003208755.1_ASM320875v1_genomic_prodigal_proteins	690	271	55.73	13.29	39.28
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002171995.1_ASM217199v1_genomic_prodigal_proteins	1978	688	55.08	13.02	34.78
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	1183	55.95	13.13	49.23
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002172175.1_ASM217217v1_genomic_prodigal_proteins	1846	773	55.23	12.50	41.87
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003208835.1_ASM320883v1_genomic_prodigal_proteins	2208	889	55.82	13.00	40.26
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	1452	59.76	12.78	53.23
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_001182765.1_WH8103.1_genomic_prodigal_proteins	2676	1220	55.96	13.24	45.59
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	1323	56.39	13.17	48.50
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003210795.1_ASM321079v1_genomic_prodigal_proteins	2239	872	55.12	12.82	38.95
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002706715.1_ASM270671v1_genomic_prodigal_proteins	1148	632	56.46	13.22	55.05
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	1103	56.29	13.07	55.90
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	1038	54.93	13.17	38.05
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_900474245.1_UW179B_genomic_prodigal_proteins	2743	1219	55.40	13.26	44.68
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003210345.1_ASM321034v1_genomic_prodigal_proteins	1256	490	54.60	12.77	39.01
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002760345.1_ASM276034v1_genomic_prodigal_proteins	2731	1229	57.47	12.14	45.05
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003210975.1_ASM321097v1_genomic_prodigal_proteins	627	292	55.39	14.14	46.57
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002690325.1_ASM269032v1_genomic_prodigal_proteins	2554	1083	54.73	12.60	42.40
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_000161795.2_ASM16179v2_genomic_prodigal_proteins	2407	1187	56.00	13.25	49.31
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	496	55.80	12.89	51.99
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003210735.1_ASM321073v1_genomic_prodigal_proteins	2337	868	54.63	12.95	37.14
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003712085.1_ASM371208v1_genomic_prodigal_proteins	2745	1217	55.85	13.12	44.61
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003212155.1_ASM321215v1_genomic_prodigal_proteins	262	65	57.82	15.56	24.81
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_001040845.1_ASM104084v1_genomic_prodigal_proteins	2917	1207	55.34	13.24	44.24
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002018015.1_ASM201801v1_genomic_prodigal_proteins	1578	768	56.51	12.70	48.67
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	660	54.16	12.72	35.68
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002721235.1_ASM272123v1_genomic_prodigal_proteins	3119	1484	59.61	12.79	54.40
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_001039265.1_ASM103926v1_genomic_prodigal_proteins	2832	904	58.29	13.21	33.14
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003283135.1_ASM328313v1_genomic_prodigal_proteins	459	102	54.95	13.91	22.22
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003209215.1_ASM320921v1_genomic_prodigal_proteins	1679	598	56.40	13.23	35.62
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002737305.1_ASM273730v1_genomic_prodigal_proteins	1951	962	57.41	12.93	49.31
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003209035.1_ASM320903v1_genomic_prodigal_proteins	1803	631	55.56	13.16	35.00
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003331795.1_ASM333179v1_genomic_prodigal_proteins	1948	979	56.59	13.12	50.26
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002017955.1_ASM201795v1_genomic_prodigal_proteins	512	224	55.44	13.29	43.75
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_900474295.1_UW140_genomic_prodigal_proteins	2925	1214	55.50	13.20	44.50
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003211565.1_ASM321156v1_genomic_prodigal_proteins	1489	533	55.76	13.11	35.80
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003283215.1_ASM328321v1_genomic_prodigal_proteins	239	31	61.96	11.68	12.97
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003211235.1_ASM321123v1_genomic_prodigal_proteins	1698	642	55.32	13.33	37.81
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003283165.1_ASM328316v1_genomic_prodigal_proteins	217	55	54.26	13.55	25.35
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_003210995.1_ASM321099v1_genomic_prodigal_proteins	2385	851	55.83	13.27	35.68
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins	2728	GCA_002167425.2_ASM216742v2_genomic_prodigal_proteins	2822	1024	55.06	12.83	37.54
